review,sentimiento,idioma,review_norm,confianza,categoria_idioma,emojis_encontrados,tiene_emoji,num_emojis
"este hostal en sí no está mal, esta justo por detras de la mezquita, la decoracion es sencilla y un poco anticuada, los baños están reformados y son nuevos, la limpieza está muy lograda, pero en el baño sube un olor como a cloaca, no se si es por estar cerca del rio por esas calles tambien hay ese olor asi que no se si es un porblema del hostal o de la zona en general, hace veinte años que fui en otra ocasion y no recuerdo que oliera así. Por supuesto en la zona no hay aparcamiento pero nosotros aparcabamos al otro lado del rio pasando por el puente peatonal y por alli no habia problemas. No habia wifi libre en las habitaciones.",neutro,es,este hostal en si no esta mal esta justo por detras de la mezquita la decoracion es sencilla y un poco anticuada los banos estan reformados y son nuevos la limpieza esta muy lograda pero en el bano sube un olor como a cloaca no se si es por estar cerca del rio por esas calles tambien hay ese olor asi que no se si es un porblema del hostal o de la zona en general hace veinte anos que fui en otra ocasion y no recuerdo que oliera asi por supuesto en la zona no hay aparcamiento pero nosotros aparcabamos al otro lado del rio pasando por el puente peatonal y por alli no habia problemas no habia wifi libre en las habitaciones,1.0,español_seguro,[],False,0
"[PERSONA] con mi pareja en Septiembre de 2012 y no quedamos nada contentos. [PERSONA] cama de matrimonio y nos dieron la habitación con dos camas y ademas pequeñas. El armario no tenía puerta ni baldas, solo perchero y que se caía. El baño olía a alcantarilla, se nos caía la barra de la cortina de la ducha, el lavabo muy pequeño, parecía de los Pin y Pon. Las paredes parecía de papel porque se oían todas las conversaciones y ruidos del pasillo y habitaciones contiguas, duchas, tuberías, etc, aparte que no tenía ni baldas ni perchas para las toallas ni nada de nada. El precio muy caro para lo que te ofrecen. Los de la recepción no eran muy simpáticos. El peor sitio en el que estado, lo único bueno que está al lado de la mezquita, pero hay otros muchos así que si buscáis algo en el centro de Córdoba, esta es la peor opción.",negativo,es,estuve con mi pareja en septiembre de 2012 y no quedamos nada contentos pedimos cama de matrimonio y nos dieron la habitacion con dos camas y ademas pequenas el armario no tenia puerta ni baldas solo perchero y que se caia el bano olia a alcantarilla se nos caia la barra de la cortina de la ducha el lavabo muy pequeno parecia de los pin y pon las paredes parecia de papel porque se oian todas las conversaciones y ruidos del pasillo y habitaciones contiguas duchas tuberias etc aparte que no tenia ni baldas ni perchas para las toallas ni nada de nada el precio muy caro para lo que te ofrecen los de la recepcion no eran muy simpaticos el peor sitio en el que estado lo unico bueno que esta al lado de la mezquita pero hay otros muchos asi que si buscais algo en el centro de cordoba esta es la peor opcion,1.0,español_seguro,[],False,0
"Estancia en Abril de 1999. Antes de nada, destacar su grandisima situación al lado mismo de la Mezquita, pared con pared y muy cercano al puente romano. Te permite recorrer a pie toda la zona. Dispone de garaje propio lo cual es muy de agradecer en esta zona atestada de trafico. El hostal en si es correcto en la mayoría de sus servicios. Trato normal. Se puede considerar un hostal con encanto dentro del magnifico casco histórico de Córdoba. Las habitaciones son correctas y cómodas, con un buen descanso nocturno. Buen desayuno buffet. Totalmente recomendable si no buscas lujos y solo quieres patear durante el día la magnifica Cordoba y darte una ducha y dormir por la noche. Para repetir.",neutro,es,estancia en abril de 1999 antes de nada destacar su grandisima situacion al lado mismo de la mezquita pared con pared y muy cercano al puente romano te permite recorrer a pie toda la zona dispone de garaje propio lo cual es muy de agradecer en esta zona atestada de trafico el hostal en si es correcto en la mayoria de sus servicios trato normal se puede considerar un hostal con encanto dentro del magnifico casco historico de cordoba las habitaciones son correctas y comodas con un buen descanso nocturno buen desayuno buffet totalmente recomendable si no buscas lujos y solo quieres patear durante el dia la magnifica cordoba y darte una ducha y dormir por la noche para repetir,1.0,español_seguro,[],False,0
El Hostal nos interesó por el precio aún estando tan céntrico y justo en un lateral de la mezquita. Fueron amables pero justos. La habitación es sobria pero tuvimos un buen descanso. Nada de ruidos de otros huéspedes ni de la calle. [PERSONA] desyuno buffet así que lo cogimos: no mucha variedad pero todo bueno. [PERSONA] su función de estancia de par de días para visita cultural de la ciudad ya todo está cerca tanto para visitar como para comer y tiendas.,neutro,es,el hostal nos intereso por el precio aun estando tan centrico y justo en un lateral de la mezquita fueron amables pero justos la habitacion es sobria pero tuvimos un buen descanso nada de ruidos de otros huespedes ni de la calle incluia desyuno buffet asi que lo cogimos no mucha variedad pero todo bueno cumple su funcion de estancia de par de dias para visita cultural de la ciudad ya todo esta cerca tanto para visitar como para comer y tiendas,1.0,español_seguro,[],False,0
"situado en un lateral de la mezquita, la situacion es inmejorable pero los servicios del hotel estan muy por debajo de los hostales de españa. el precio es excesivo para los servicios del hostal, matamos cucarachas bueno una noche nada agradable.",negativo,es,situado en un lateral de la mezquita la situacion es inmejorable pero los servicios del hotel estan muy por debajo de los hostales de espana el precio es excesivo para los servicios del hostal matamos cucarachas bueno una noche nada agradable,1.0,español_seguro,[],False,0
"Nuestra estancia en este hostal fue para visitar la fiesta de ""los patios"" que se celebra en Cordoba en Mayo. Nosotros buscabanos un hostal de los que estamos acostumbrados en España: humildes pero que ofrecen calidad en el servicio y limpieza. Sin embargo nos encontramos con una atencion al cliente sin interes, habitaciones con cucarachas, hormigas, arañas, almohadas de 5cm de grosor, colchon que te incomoda profundamente dormir, paredes de papel, o cuartos de baño donde todo se desmonta. Esta es la experiencia compartida de cuatro personas. Un hostal con semejante hubicacion, no se le deberia permitir, desde entidades publicas, ofrecer este servicio por la mala imagen de Cordoba que ofrece al cliente nacional e internacional.",negativo,es,nuestra estancia en este hostal fue para visitar la fiesta de los patios que se celebra en cordoba en mayo nosotros buscabanos un hostal de los que estamos acostumbrados en espana humildes pero que ofrecen calidad en el servicio y limpieza sin embargo nos encontramos con una atencion al cliente sin interes habitaciones con cucarachas hormigas aranas almohadas de 5cm de grosor colchon que te incomoda profundamente dormir paredes de papel o cuartos de bano donde todo se desmonta esta es la experiencia compartida de cuatro personas un hostal con semejante hubicacion no se le deberia permitir desde entidades publicas ofrecer este servicio por la mala imagen de cordoba que ofrece al cliente nacional e internacional,1.0,español_seguro,[],False,0
"Probablemente sea el peor servicio que me hayan dado nunca, o por lo menos que yo recuerde. Nos sirvieron el primer plato a los 35 minutos de sentarnos, y el segundo y el postre tardaron bastante mas, estabamos desesperados y para colmo, el camarero era el mas antipatico del mundo, le preguntaba por los platos y ni nos contestaba y encima olia a sudor que tiraba de espalda. Fue horrible, desde luego no volvere a este sitio ni gratis. Mala publicidad para una ciudad tan bonita como es Cordoba.",negativo,es,probablemente sea el peor servicio que me hayan dado nunca o por lo menos que yo recuerde nos sirvieron el primer plato a los 35 minutos de sentarnos y el segundo y el postre tardaron bastante mas estabamos desesperados y para colmo el camarero era el mas antipatico del mundo le preguntaba por los platos y ni nos contestaba y encima olia a sudor que tiraba de espalda fue horrible desde luego no volvere a este sitio ni gratis mala publicidad para una ciudad tan bonita como es cordoba,1.0,español_seguro,[],False,0
Hotel magnificamente situado al lado de la mezquita pero muy caro para una habitación minuscula con camas pequeñisimas (nunca habia dormido en camas tan estrechas). La persiana estaba rota y las ventanas daban al comedor del hotel con lo cual imposible hacer siesta ni dormir hasta que han terminado de cenar. El armario es un cajon con 3 cartones y sin puertas. Maté una cucaracha en el baño.,negativo,es,hotel magnificamente situado al lado de la mezquita pero muy caro para una habitacion minuscula con camas pequenisimas nunca habia dormido en camas tan estrechas la persiana estaba rota y las ventanas daban al comedor del hotel con lo cual imposible hacer siesta ni dormir hasta que han terminado de cenar el armario es un cajon con 3 cartones y sin puertas mate una cucaracha en el bano,1.0,español_seguro,[],False,0
"Lo mejor es su situación, al muy próxima a la catedral de Córdoba. Por lo que respecta a la habitación en la que nos alojamos, era bastante pequeña y algo ruidosa. Sin embargo estaba limpia y bien cuidada. El personal fué amable y atento en todo momento. En definitiva una buena relación calidad-precio.",neutro,es,lo mejor es su situacion al muy proxima a la catedral de cordoba por lo que respecta a la habitacion en la que nos alojamos era bastante pequena y algo ruidosa sin embargo estaba limpia y bien cuidada el personal fue amable y atento en todo momento en definitiva una buena relacion calidadprecio,1.0,español_seguro,[],False,0
"Es el peor alojamiento que me han dado en mi vida; ascensor, telefono y televisor estropeados, habitación diminuta, olor a tuberías, ruido, suciedad en todos sitios y el personal... increiblemente mal educado; tuvimos que abandonar la habitación a las pocas horas y nos cobraron todo sin haberlo disfrutado, no teníamos reserva y podrían habernos conbrado la estancia diurna como en la mayoría de los hostales; el recepcionista nos falto al respeto, nos ignoró, se quejaba de perder tiempo con nosotros, pusimos una hoja de reclamación despues de obligarnos a pagar, nos amenazó con la policia a la cual [PERSONA] y lo ignoró; en resumen la peor experiencia de mi vida y por supuesto reclamaré lo que es mio!!!",negativo,es,es el peor alojamiento que me han dado en mi vida ascensor telefono y televisor estropeados habitacion diminuta olor a tuberias ruido suciedad en todos sitios y el personal increiblemente mal educado tuvimos que abandonar la habitacion a las pocas horas y nos cobraron todo sin haberlo disfrutado no teniamos reserva y podrian habernos conbrado la estancia diurna como en la mayoria de los hostales el recepcionista nos falto al respeto nos ignoro se quejaba de perder tiempo con nosotros pusimos una hoja de reclamacion despues de obligarnos a pagar nos amenazo con la policia a la cual llamo y lo ignoro en resumen la peor experiencia de mi vida y por supuesto reclamare lo que es mio,1.0,español_seguro,[],False,0
