,title,rating,review_text,location,hotel,label
4295,El peor hostal del mundooooooo,1,"Fuimos tres amigas en carnavales, despues de leer las criticas negativas del hotel, aun asi, arriesgamos y fuimos, la peor eleccion de nuestra vida!!!!! nos amargaron la estancia en cadiz. La localización genial, eso si, lo unico bueno que tenia, pero no merece la pena, mejor andar un poco mas pero tener una estancia agradable. Nada mas llegar nos dimos cuenta de su antipatia, no saben tratar con el cliente, te hablan despectivamente y no te informan de nada. Al subir a la habitacion pareciamos estar en el siglo XVI pero a lo cutre, encima una habitacion sin ventanas al exterior y sin ventilacion, la unica ventana que habia daba a medio metro del ascensor, con lo cual un jaleo continuo insoportable, imposible descansar!! Y la habitacion para ser triple..... q deciros, las celdas de la carcel son mas grandes. Preguntamos que para no molestar si nos podiamos llevar la llave de la habitacion, y se negaron rotundamente!! no note si entraron en la habitacion pero por sus malas formas tampoco lo dudaria, como dicen en otra critica. Pese al letrero de que estaba abierto 24h, por la noche cuando llamabas para subir a la habitacion tardaban mucho en abrir e incluso les faltaba morderte, una noche a las 2 de la madrugada que subimos xq se nos habia olvidao algo (y recuerdo q estabamos en fiestas de carnavales), nos dijo el mu sinverguenza que la proxima vez q subieramos no nos iba a dejar salir, que no eran horas de andar molestando, pero que narices se cree!!!! bien clarito le dejamos que estaba trabajando y en teoria estaba abierto todo el dia!!No compensa la buena localizacion con el excesivo precio, 110 euros hab triple por noxe, me parece un timo para lo malo malisimo q es!!!NO VAYAIS NUNCA JAMAS, CREEDME!! MEJOR DORMIR EN LA PLAYA!!
",,,0
4296,La peor experiencia en un hostal,1,"Estuvimos cuatro días en este hostal y se convirtieron en la peor experiencia que hemos tenido en un hostal. Me explico:· Nos dieron una habitación pequeña y cochambrosa que daba a un patio de vecinos por el que subían todo tipo de olores.· Era noviembre y no había ningún tipo de calefacción. Pedimos un calefactor y nos dijeron que en Cádiz no hace frío, lo que hay es humedad. Tuvimos que comprar uno.· Las mantas, sábanas y almohadas daba auténtica grima utilizarlas.· Alguien estuvo registrando nuestras cosas mientras no estábamos en la habitación.· Si sales a cenar y vuelves algo tarde, tienes que esperar media hora en la calle a que la persona que está de guardia te abra la puerta. Encima te abronca por molestarle.· Por último, el día que salimos hicimos el check out con diez minutos de retraso y nos hicieron pagar un día más. Tuvimos que abonar ese día ya que amenazaron con retenernos hasta que llegara la policía cosa que no podíamos permitirnos ya que perdíamos el tren. Rellenamos una hoja de reclamaciones y nos fuimos pagando esa estancia de más. En resumen: un auténtico desastre. Hemos estado en hoteles y hostales por medio mundo (Argentina, Italia, Uruguay, Alemania, Brasil, Ucrania, Francia, Alemania, Inglaterra, Irlanda...) y nunca hemos recibido un trato semejante. Un auténtico lastre para esa ciudad tan maravillosa que es Cádiz y sus gentes. Saludos.
",,,0
4297,Un mal hostal en una buena situación,2,"La situación es fantastica. Es lo unico positivoEl hostal carisimo para sus prestaciones. La ropa de la cama y el cubrecama tenia manchas. Limpieza poca. Llegamos pronto para pedir una habitación alta y con vistas a la calle, como que aun no tenian las habitaciones limpias dejamos el equipaje y nos fuimos a ver la ciudad, al volver nos dieron una habitacion en la planta primera con una pequeña ventana que daba a un patio de luces. Se pasaron por el forro nuestra petición. La limpieza de mi habitación tenia mucho que desear.
",,,0
4298,"Personal Muy Antipático, Para Trabajar En Un Hotel",2,"Fuimos a este hotel por su situación perfecta en el Centro de la Ciudad, y todo fue medianamente bien, hasta el día de nuesta partida, nuestro tren salía a las 19:15 horas y teniamos todo el día para estar en Cadiz, recogimos la habitación y bajamos con nuestras maletas a recepción para que nos las guardasen y ante nuestra gran sorpresa, nos dijeron, con muy malos modos, que ellos no guardaban maletas, razón por la cual, tuvimos que estar todo el día en Cadiz tirando de la maleta, pues en la estación de tren tampoco había consigna, todo puro desastre, que pena que una ciudad tan maravillosa como Cadiz, te deje tan mal recuerdo. Nunca mas volveré a ese hotel.
",,,0
4299,Mejor el edificio que las habitaciones,2,"Ubicado en el Barrio del Populo, muy céntrico. El exterior del edificio y su patio interior son muy bonitos, no así las habitaciones, que están bastante descuidadas. Las puertas, paredes, ventanas... están estropeadas. Parecía limpio aunque únicamente estuvimos una noche. Precio caro para lo que ofrecen.
",,,0
4300,Bien situado,3,"El pasado 12, 13 y 14 de Julio hemos pasado por el Hostal, la verdad es que no esta para tirar cohetes, pero la situación y el precio, que para la ciudad, no esta mal, hacen de este un sitio aceptable, sobre todo si podéis coger una habitación de la tercera planta, que esta reformada.
",,,3
4301,"Antes del check-in, salimos cuales toros de un burladero!!!!",1,"este fin de semana, estuvimos de ruta por Cádiz y la verdad que en un imprevisto que surgió y la ubicación de esta pocilga, nos decidimos por este( ya prevenido por los comentarios de esta página)Lo primero comentaros que trabajo en este sector y con una responsabilidad bastante grande en ella, os dejo mi opinión :Que hace una puerta de entrada del establecimiento ,a las 5 de la tarde cerrada?????Como me pregunta el recepcionista antes que nada, sin conocer y saber quien soy que no le gusta corrillos en las habitaciones??????Como puede ofrecer una habitación de fumadores(esta prohibido si no tiene terraza y no la tenías)y otra que no, y encima no dejar que la otra pareja pudieran entra en mi habitación?????Cómo un recepcionista????(o dueño) me zampa tan por la cara ,esta son mis normas y prefiero que no os alojéis, a la vez que me esta haciendo el chek- inÉramos 2 parejas y la verdad que fue una sensación denigrante y absurda ya que no entendíamos nada....... No se la recomendaría ni al peor de mis enemigo, no se con qué clase de derecho se ven este tipo de personajillos ya que te pueden amarga vacaciones que llevas todo el año esperando.... Lo dicho NI SE OS OCURRAN ya sea el último lugar de Cádiz, que la caleta es muy grande y seguro que los perros de allí os tratarán mejorSaludos
",,,0
4302,Atencion !!!,2,"Creer que un hotel es bonito porque el personal es agradable o porque la ubicacion es buena no es la valoracion adecuada. Primero deberiamos saber si realmente es un hotel, o se hace llamar asi y en realidad no lo es. Por lo general, los hoteles presentan instalaciones diferentes a las que a mi en particular me ha tocado elegir. Los desayunos estan elavorados con productos de muy mala calidad, y ademas creo que en caso de un incendio no hay citio por donde poder escapar. Aveis pensado en todo esto?Aveis pensado si tubierais un familiar emiplejico? Por donde podria entrar a estas instalaciones?Favor teneis que abrir muy bien los ojos, no todo es bonito porque en una habitacion este equipada con una TV de 50 pulgadas, pensad en vuestra seguridad !!!En ningun citio he visto una habilitacion comercial, solo en uno que es donde esta la recepcion, los demas lugares no tienen habilitacion ni constan de verificaciones periodicas vigentes de los organismos de control para las aperturas comerciales!! En fin, esto es una estafa y seria bueno saber quien esta detras de todo esto.
",,,0
4303,No es para tanto...,3,"Este alojamiento esta sobrevalorado relación calidad/precio aun teniendo en cuenta que Marbella es uno de los lugares más caros de la costa de Málaga, y que el personal eso si amabilísimo y ubicado en el centro histórico. Para una noche o dos bien pero para más dias hay que pensarlo ya que en la decoración exquisita de las habitaciones, no han tenido en cuenta las dimensiones y hay que dejar la maleta debajo de la cama porque no cabe en el armario o hay que saltarla para ir al baño por ejemplo.. o un armario de estilo oriental donde se guarda la televisión que se come gran parte del espacio. En cuanto al desayuno te solicitan al llegar que les indiques en una ficha que deseas tomar. Se sirve en otra casa, también decorada con buen gusto, en la misma calle, pero la calidad del desayuno deja mucho que desear (sandwich seco, zumo de naranja escaso, napolitana y pan del dia anterior, en fin...). Además de que el comedor estaba sin calefacción y con sillas de terraza.. El acceso a las habitaciones de la 2ª planta y a la azotea - preciosamente decorada eso si - es únicamente por una escalera de caracol de medidas escasas y altos escalones, que dificultan subir y bajar con una maleta. El parking que te recomiendan está próximo: el del Mercado Municipal (5 € noche). Resumiendo un trato de lujo (albornoz,..), una decoración con encanto en edificios no aptos y alimentos de baja calidad, asi que lo dicho por ese precio no es para tanta puntuación.
",,,3
4304,Relación calidad/precio mejorable,3,"este hotel está en medio de un campo de árboles frutales. Necesitas el coche para ir a cualquier sitio, a no ser que no vayas a salir nunca. Tiene buenas comunicaciones con Velez y la playa está a unos cuantos kilómetros. El hospital tampoco está muy retirado (hice uso de él un par de veces). Fuimos en verano, nos alojamos en una suite (dos adultos y dos niñas) con dos cunas de viaje que nos pusieron en la habitación que eso sí era grandísima, muy amplia, con vistas a la piscina y la zona del porche del comedor. La piscina el primer día estaba verde, lo dijimos y enseguida lo arreglaron. Una gozada pues no había mucha gente. La comida del restaurante no está mal, pero excesivamente caro para lo que es. No es de recibo que en la zona donde está el hotel, el pescado sea congelado. Es mejor tener una carta más pequeña y de mayor calidad, que una muy grande, pero que baje la calidad de la materia prima. No hay para más, el restaurante, la piscina, el hall de entrada, ...y ya está. Quien quiera tranquilidad, que no lo dude, pero que sepa a donde va. Un saludo.
",,,3
4305,Estancia en el hotel,2,"Me alojé con mi pareja en Julio de 2012. Hotel con especial encanto, bonita decoración pero la zona de piscina está bastante descuidada. Me sorprendió que no tuvieran ninguna plancha en todo el hotel para poder prestarme unos minutos. Las mamparas del baño no se cierran bien son dos puertas con una abertura por la parte inferior que hace que practicamente se inunde el baño. Habitaciones muy pequeñitas, poco espaciosas. El desayuno es buffet pero hay muy poca variedad, casi nada de bollería, sólo croissant, bastante variedad de pan, pero por lo general bastante flojo es más bien de tipo continental. Para cenar, restaurante con vistas, muy bonito, pero el servicio es bastante lento, comida deliciosa , poca variedad de platos, y los entrantes como ensaladas a precios de platos principales 35-40€ por persona. Sinceramente, por Torre del Mar y Vélez málaga hay numerosos restaurantes con la misma calidad pero a precios justos.
",,,0
